"","directorio","p6050","fex_c","ingtot","ocu","p6210s1","p6210","maxEducLevel","p6426","age","sex","estrato1","formal","informal","clase","oficio","sizeFirm","p7040","hoursWorkUsual","relab","cuentaPropia","microEmpresa","college","mean_ingtot","ingtot_boxcox","age_2","nuevo_pred","residuos","prediccion1","prediccion1_boxcox","female","log_income","predict_gender","femalenum","res_y","res_f","maxEducLevel_years","p6210_years","exp_pot_maxedu","exp_pot_p6210","exp_pot_p6210_2","dos_trabajo"
"552","4521422","2",303.383478860131,977333.416666667,"1","11","5","6",48,31,"0","3","1","0","1","39","5","2",50,"1","0","0","1",588666.708333333,17.7029027592808,961,1464361.83519378,-487028.418527114,1464361.83519379,17.9261171218268,"1",13.7925831385866,1088019.72649055,1,-0.235618199671334,0.562242066781313,11,13,15,13,169,0
"553","4521423","1",303.383478860131,849857,"1","3","6","7",2,25,"1","1","1","0","1","3","5","2",70,"1","0","0","0",674928.5,17.4775823348084,625,1227559.67584788,-377702.675847875,1227559.67584789,17.7157302156096,"0",13.6528233790192,1518355.60798445,0,-0.345564552571772,-0.432764923448925,15,19,5,1,1,0
"554","4521423","2",303.383478860131,5e+05,"1","8","6","7",1,32,"0","1","0","1","1","53","2","2",45,"5","0","1","0",674928.5,16.6322808569644,1024,1498872.56653967,-998872.566539667,1498872.56653968,17.9536547758555,"1",13.1223633774043,1499367.98060372,1,-0.491453060905628,0.462436004166418,15,19,12,8,64,0
"555","4521424","1",227.424054209899,1983333.33333333,"1","7","4","5",6,63,"1","3","1","0","1","58","4","2",48,"1","0","0","0",1983333.33333333,18.8608446419985,3969,1866327.40253779,117005.930795543,1866327.4025378,17.7406626653144,"0",14.5002894888537,849724.535788068,0,0.754747302146952,-0.408403275969104,10,9,48,49,2401,0
"556","4521425","1",239.228206856264,1333333.33333333,"1","11","5","6",13,33,"0","3","1","0","1","45","2","2",48,"1","0","1","1",1333333.33333333,18.2076087736775,1089,1531967.21353934,-198633.880206005,1531967.21353935,17.9790419069298,"1",14.1031926304161,1418379.77719581,1,0.0850924502640722,0.54521356417665,11,13,17,15,225,0
"557","4521427","1",238.362792140527,8e+05,"1","5","3","4",180,58,"1","3","1","0","1","93","1","2",48,"4","1","1","0",856666.666666667,17.3804537583836,3364,1899105.97601003,-1099105.97601003,1899105.97601004,17.9148002235733,"0",13.5923670066501,1185116.09201668,0,-0.448981746175851,-0.361868338488108,5,5,48,48,2304,0
"558","4521427","5",238.362792140527,970000,"1","6","4","5",36,38,"1","3","1","0","1","58","5","2",60,"1","0","0","0",856666.666666667,17.690732063916,1444,1676199.1833444,-706199.183344398,1676199.18334441,18.0737197179836,"0",13.7850513504796,2083323.68450076,0,-0.166739488501421,-0.458132842300053,10,9,23,24,576,0
"559","4521427","9",238.362792140527,8e+05,"1","5","3","4",12,56,"0","3","1","0","1","54","1","2",48,"3","0","1","0",856666.666666667,17.3804537583836,3136,1902304.8149754,-1102304.8149754,1902304.81497541,17.9694015861954,"1",13.5923670066501,1395856.80341463,1,-0.295360164889951,0.586948253944543,5,5,46,46,2116,0
"560","4521428","1",241.981809536919,8e+05,"1","5","6","7",36,32,"0","3","0","1","1","12","1","2",40,"4","1","1","0",2025000,17.3804537583836,1024,1498872.56653967,-698872.566539667,1498872.56653968,17.9536547758555,"1",13.5923670066501,1120556.76116024,1,-0.24140704694737,0.403046115906857,15,19,12,8,64,0
"561","4521428","5",241.981809536919,3250000,"1","6","6","7",72,30,"0","3","1","0","1","39","5","2",48,"2","0","0","0",2025000,19.6859833252082,900,1428435.01950168,1821564.98049832,1428435.01950169,17.8964289448435,"1",14.9941655543059,1534399.86727757,1,0.64283749889279,0.488159152631066,15,19,10,6,36,0
"562","4521429","1",301.180370082748,1166473.33333333,"1","11","5","6",24,27,"1","1","1","0","1","37","5","2",65,"1","0","0","1",783236.666666665,17.9896967974766,729,1312158.06634805,-145684.733014721,1312158.06634806,17.7944612761667,"0",13.9694955097737,2001181.09142912,0,0.21857347288274,-0.354929660493789,11,13,11,9,81,0
"563","4521429","2",301.180370082748,4e+05,"1","11","5","6",12,24,"0","1","0","1","1","45","1","2",68,"4","1","1","1",783236.666666665,16.281332745373,576,1183136.35407846,-783136.35407846,1183136.35407847,17.6731389008994,"1",12.8992198260901,1606048.12345775,1,-0.26627695872938,0.594078919747209,11,13,8,6,36,0
"564","4521432","1",238.950442180213,7e+05,"1","11","5","6",24,37,"1","1","0","1","1","3","1","2",56,"4","1","1","1",350000,17.1666464379872,1369,1650184.95807582,-950184.958075822,1650184.95807583,18.0590852016818,"0",13.4588356140255,1738363.24503545,0,0.077265047601741,-0.463365533814031,11,13,21,19,361,0
"565","4521432","2",238.950442180213,350000,"1","11","5","6",24,34,"0","1","0","1","1","39","2","2",42,"6","0","1","1",350000,16.0726215790876,1156,1563645.77619278,-1213645.77619278,1563645.7761928,18.0022785150496,"1",12.7656884334656,1661983.84820843,1,-0.585948527005188,0.545379769090905,11,13,18,16,256,0
"566","4521433","1",349.876106671403,2e+06,"1","11","5","6",9,30,"1","3","0","1","1","45","2","2",70,"4","1","1","1",1e+06,18.874708019171,900,1428435.01950168,571564.980498324,1428435.01950169,17.8964289448435,"0",14.5086577385242,1776071.10412688,0,1.04699540995411,-0.510019373727549,11,13,14,12,144,0
"567","4521433","2",349.876106671403,1e+06,"1","11","5","6",9,24,"0","3","0","1","1","45","2","2",70,"6","0","1","1",1e+06,17.7399710600835,576,1183136.35407846,-183136.35407846,1183136.35407847,17.6731389008994,"1",13.8155105579643,1269586.39693347,1,0.471265436267314,0.525168049227712,11,13,8,6,36,0
"568","4521435","1",205.425424579072,1583333.33333333,"1","5","6","7",12,43,"0","3","0","1","1","13","3","2",40,"5","0","0","0",1091666.66666667,18.4891996978491,1849,1785029.044494,-201695.711160669,1785029.04449401,18.1146344551748,"1",14.2750428873427,1480486.48350926,1,0.382364679289258,0.372600674423322,15,19,23,19,361,0
"569","4521435","5",205.425424579072,6e+05,"1","9","6","7",3,38,"1","3","0","1","1","21","2","2",60,"5","0","1","0",1091666.66666667,16.9210564734319,1444,1676199.1833444,-1076199.1833444,1676199.18334441,18.0737197179836,"0",13.3046849341983,1776071.10412688,0,-0.556554620191764,-0.623753700583122,15,19,18,14,196,0
"570","4521436","1",263.1506421975,2300000,"1","4","6","7",96,30,"1","3","1","0","1","3","1","2",30,"4","1","1","0",2300000,19.1068444242351,900,1428435.01950168,871564.980498324,1428435.01950169,17.8964289448435,"0",14.6484196808994,920998.625912977,0,0.271064712806235,-0.50582759541529,15,19,10,6,36,0
"571","4521437","1",189.378239124174,882333.416666667,"1","6","4","5",30,57,"1","3","1","0","1","45","4","2",54,"1","0","0","0",1310025.20833333,17.5379352942806,3249,1901413.43766583,-1019080.02099916,1901413.43766584,17.9431761663616,"0",13.6903252869877,1958262.58044395,0,-0.18725599775121,-0.435907891154063,10,9,42,43,1849,0
"572","4521437","3",189.378239124174,1737717,"1","3","6","7",4,21,"0","3","0","1","1","3","5","2",40,"1","0","0","0",1310025.20833333,18.642357430203,441,1041369.8826929,696347.117307098,1041369.88269291,17.5324618190415,"1",14.368082740709,1088019.72649055,1,0.790482488625322,0.461447202333696,15,19,1,0,0,0
"573","4521438","1",330.763285242449,3408333.33333333,"1","5","6","7",60,48,"1","3","1","0","1","70","3","2",48,"1","0","0","0",2733333.33333333,19.7662091744561,2304,1858456.79698814,1549876.53634519,1858456.79698815,18.1017861185036,"0",15.041733971225,1931788.2874588,0,0.594908906687296,-0.545458516654597,15,19,28,24,576,0
"574","4521438","2",330.763285242449,2058333.33333333,"1","5","6","7",85,40,"0","3","1","0","1","21","3","2",48,"1","0","0","0",2733333.33333333,18.9223669097432,1600,1723979.38084289,334353.952490437,1723979.3808429,18.0965371817236,"1",14.5374071518102,1372423.46046176,1,0.0665603424826852,0.460530339016425,15,19,20,16,256,0
"575","4521439","1",250.444709462943,880000,"1","6","6","7",5,25,"0","3","0","1","1","59","4","2",8,"1","0","0","0",880000,17.5336710404109,625,1227559.67584788,-347559.675847875,1227559.67584789,17.7157302156096,"1",13.6876771864544,1681066.9479419,1,0.0126594413783915,0.43268752989441,15,19,5,1,1,0
"576","4521440","1",238.362792140527,2925000,"1","5","6","7",60,63,"1","3","1","0","1","9","4","2",50,"1","0","0","0",2061111,19.5087611962698,3969,1866327.40253779,1058672.59746221,1866327.4025378,17.7406626653144,"0",14.8888050386481,2089942.25774705,0,0.630841326504769,-0.485086106794634,15,19,43,39,1521,0
"577","4521440","2",238.362792140527,1950000,"1","6","6","7",72,56,"0","3","1","0","1","9","5","2",40,"2","0","0","0",2061111,18.8327772886973,3136,1902304.8149754,47695.1850245992,1902304.81497541,17.9694015861954,"1",14.4833399305399,1120556.76116024,1,0.0926313886043232,0.480030828304972,15,19,36,32,1024,0
"578","4521440","3",238.362792140527,1308333,"1","6","6","7",60,30,"1","3","1","0","1","30","5","2",40,"1","0","0","0",2061111,18.1766960818971,900,1428435.01950168,-120102.019501676,1428435.01950169,17.8964289448435,"0",14.0842643657534,2096127.62442332,0,-0.254050233319692,-0.514847473345756,15,19,10,6,36,0
"579","4521449","2",172.452439272125,8e+05,"1","5","3","4",3,58,"1","2","1","0","1","95","4","2",48,"1","0","0","0",888832.333333333,17.3804537583836,3364,1899105.97601003,-1099105.97601003,1899105.97601004,17.9148002235733,"0",13.5923670066501,1304587.48843098,0,-0.147838953319879,-0.385137513890949,5,5,48,48,2304,0
"580","4521449","3",172.452439272125,983140,"1","5","6","7",2,27,"0","2","1","0","1","21","4","2",45,"1","0","0","0",888832.333333333,17.7124771238084,729,1312158.06634805,-329018.066348051,1312158.06634806,17.7944612761667,"1",13.7985068101481,1348079.74833722,1,-0.314084442069942,0.507731286466749,15,19,7,3,9,0
"581","4521449","3",172.452439272125,883357,"1","1","6","7",42,23,"0","2","1","0","1","59","5","2",66,"1","0","0","0",888832.333333333,17.5398024306941,529,1137296.94796283,-253939.947962826,1137296.94796284,17.6283970632346,"1",13.6914847013882,1685146.28277853,1,-0.377179150523486,0.543987626343253,15,19,3,0,0,0
"582","4521451","1",294.619648567015,1900000,"1","5","6","7",96,60,"0","3","0","1","1","12","1","2",40,"4","1","1","0",1900000,18.7897957094839,3600,1890242.79965979,9757.20034021075,1890242.7996598,17.8515967691332,"1",14.4573644441367,1480486.48350926,1,0.61090158112735,0.438473364575181,15,19,40,36,1296,0
"583","4521452","1",292.166976253452,1150000,"1","5","3","4",5,47,"1","2","0","1","1","95","1","2",50,"4","1","1","0",943858.5,17.9665744324488,2209,1846603.41518175,-696603.415181747,1846603.41518176,18.1086568317468,"0",13.9552725003394,1122233.55965015,0,0.620262789490274,-0.48459861756872,5,5,37,37,1369,0
"584","4521452","3",292.166976253452,737717,"1","11","5","6",1,21,"1","2","0","1","1","39","2","2",50,"1","0","1","1",943858.5,17.250557594482,441,1041369.8826929,-303652.882692902,1041369.88269291,17.5324618190415,"0",13.5113155612049,1415667.3270869,0,0.358882814542625,-0.433479647259946,11,13,5,3,9,0
"585","4521453","1",239.228206856264,1020857,"1","7","4","5",9,45,"0","2","1","0","1","54","1","2",50,"3","0","1","0",1020857,17.7733704439071,2025,1818648.39853031,-797791.39853031,1818648.39853032,18.1159466893698,"1",13.8361530285717,1550550.25685697,1,0.000385811141942024,0.550348949643047,10,9,30,31,961,0
"586","4521456","3",169.42107191542,1597806.66666667,"1","4","6","7",30,36,"1","2","1","0","1","37","5","2",48,"1","0","0","0",1128261.22222222,18.504157029368,1296,1622754.64846103,-24947.981794358,1622754.64846104,18.0423001624256,"0",14.2841424134251,1245900.73494363,0,0.0107620860288642,-0.523981032561632,15,19,16,12,144,0
"587","4521456","9",169.42107191542,927786,"1","0","6","7",2,36,"0","2","1","0","1","39","5","2",48,"1","0","0","0",1128261.22222222,17.6188972359615,1296,1622754.64846103,-694968.648461028,1622754.64846104,18.0423001624256,"1",13.740556381727,1395856.80341463,1,-0.502459214209222,0.469003506825784,15,19,16,12,144,0
"588","4521456","5",169.42107191542,859191,"1","5","3","4",24,65,"1","2","1","0","1","34","2","2",18,"4","1","1","0",1128261.22222222,17.4951531601087,4225,1843303.38272536,-984112.382725359,1843303.38272537,17.6559539813293,"0",13.6637465278215,2083702.74024952,0,0.0362964305429717,-0.337128277749678,5,5,55,55,3025,0
"589","4521473","1",288.196672672141,868140,"1","8","4","5",156,55,"0","2","1","0","1","54","1","2",68,"3","0","1","0",860157.805555556,17.5118270908315,3025,1901780.10793876,-1033640.10793876,1901780.10793877,17.9934764830747,"1",13.6741082709592,1633151.28137697,1,-0.257229938435325,0.608343588295239,10,9,40,41,1681,0
"590","4521473","3",288.196672672141,962333.416666667,"1","11","5","6",48,37,"0","2","1","0","1","45","5","2",48,"1","0","0","1",860157.805555556,17.6779131131674,1369,1650184.95807582,-687851.541409155,1650184.95807583,18.0590852016818,"1",13.777116256572,1683561.79994605,1,-0.211913863215823,0.562707050995184,11,13,21,19,361,0
"591","4521473","9",288.196672672141,750000,"1","11","5","6",11,26,"1","2","1","0","1","58","5","2",48,"1","0","0","1",860157.805555556,17.2769921288677,676,1270566.91327107,-520566.913271072,1270566.91327108,17.7561710073654,"0",13.5278284855125,1057253.13784402,0,-0.261669279349232,-0.399229426205504,11,13,10,8,64,0
"592","4524060","1",190.23120178546,1500000,"1","11","5","6",96,56,"1","3","1","0","1","97","3","2",45,"5","0","0","1",1500000,18.4004244125722,3136,1902304.8149754,-402304.814975401,1902304.81497541,17.9694015861954,"0",14.2209756660724,1736359.66464915,0,0.116960040952339,-0.429209670596104,11,13,40,38,1444,0
"593","4524061","1",301.180370082748,1316666.66666667,"1","5","6","7",24,25,"1","3","1","0","1","2","5","2",48,"1","0","0","0",1856166.66666667,18.1870634681856,625,1227559.67584788,89106.9908187948,1227559.67584789,17.7157302156096,"0",14.0906138482092,1518355.60798445,0,-0.113633787634283,-0.495411989850043,15,19,5,1,1,0
"594","4524061","2",301.180370082748,2395666.66666667,"1","2","6","7",12,24,"0","3","1","0","1","45","5","2",48,"1","0","0","0",1856166.66666667,19.1747447166958,576,1183136.35407846,1212530.31258821,1183136.35407847,17.6731389008994,"1",14.6891721077825,1638112.64710566,1,0.520328540942517,0.508313445702218,15,19,4,0,0,0
"595","4524062","1",337.736755040595,1028806.66666667,"1","11","5","6",60,34,"0","3","1","0","1","77","4","2",40,"1","0","0","1",1028806.66666667,17.7859275594475,1156,1563645.77619278,-534839.109526115,1563645.7761928,18.0022785150496,"1",13.843910112486,1348079.74833722,1,-0.237394169529766,0.553380422121659,11,13,18,16,256,0
"596","4524971","1",231.953806691026,7e+05,"1","11","5","6",36,55,"0","2","0","1","1","41","1","2",117,"4","1","1","1",7e+05,17.1666464379872,3025,1901780.10793876,-1201780.10793876,1901780.10793877,17.9934764830747,"1",13.4588356140255,1665048.85525775,1,0.0251160771825377,0.505670940825492,11,13,39,37,1369,0
"597","4524972","2",242.904658561048,4e+05,"1","8","4","5",144,47,"0","2","0","1","1","54","1","2",24,"4","1","1","0",599596.708333333,16.281332745373,2209,1846603.41518175,-1446603.41518175,1846603.41518176,18.1086568317468,"1",12.8992198260901,1683561.79994605,1,-0.570582204153119,0.518490225527015,10,9,32,33,1089,0
"598","4524972","1",242.904658561048,799193.416666667,"1","5","3","4",192,54,"1","2","1","0","1","83","5","2",48,"1","0","0","0",599596.708333333,17.3788348636092,2916,1899839.3165559,-1100645.89988923,1899839.31655591,18.0154008569994,"0",13.5913582688785,2089671.50364079,0,-0.406429518299459,-0.354576456881225,5,5,44,44,1936,0
"599","4524973","3",292.166976253452,50000,"1","10","5","6",4,22,"1","3","0","1","1","85","1","2",3,"4","1","1","1",503000,13.1386739027523,484,1090041.45750097,-1040041.45750097,1090041.45750098,17.5815047026153,"0",10.8197782844103,1931788.2874588,0,-2.47087804466304,-0.461579599293952,11,13,6,4,16,0
"600","4524973","2",292.166976253452,956000,"1","2","6","7",2,43,"0","3","0","1","1","55","3","2",10,"1","0","0","0",503000,17.667248721716,1849,1785029.044494,-829029.044493999,1785029.04449401,18.1146344551748,"1",13.7705131920335,1685146.28277853,1,-0.111320469069911,0.37009515277597,15,19,23,19,361,0
"601","4524974","1",366.16543905686,5025000,"1","6","6","7",360,59,"1","3","1","0","1","13","5","2",30,"2","0","0","0",5025000,20.4259145410315,3481,1895382.43000802,3129617.56999198,1895382.43000803,17.8842737578305,"0",15.4299360119094,1876607.34476358,0,0.771447375935736,-0.433653687791616,15,19,39,35,1225,0
"602","4524975","5",234.119759331995,60000,"1","5","3","4",24,58,"0","1","0","1","1","41","2","2",40,"4","1","1","0",230000,13.4052106287262,3364,1899105.97601003,-1839105.97601003,1899105.97601004,17.9148002235733,"1",11.0020998412042,1668120.17689932,1,-2.17944702667666,0.600064748712919,5,5,48,48,2304,0
"603","4524975","1",234.119759331995,4e+05,"1","5","3","4",24,61,"1","1","0","1","1","41","2","2",72,"4","1","1","0",230000,16.281332745373,3721,1883687.08496534,-1483687.08496534,1883687.08496535,17.8167692574815,"0",12.8992198260901,1811681.0737787,0,-0.231013596025523,-0.383696812339703,5,5,51,51,2601,0
"604","4524976","1",383.112307844846,1e+06,"1","11","5","6",48,24,"1","1","0","1","1","87","2","2",54,"1","0","1","1",1e+06,17.7399710600835,576,1183136.35407846,-183136.35407846,1183136.35407847,17.6731389008994,"0",13.8155105579643,1698557.49650444,0,0.610973404124756,-0.396901202322325,11,13,8,6,36,0
"605","4524978","1",140.703571471456,800217,"1","1","6","7",36,23,"0","1","1","0","1","39","2","2",48,"1","0","1","0",525108.5,17.3808890305166,529,1137296.94796283,-337079.947962826,1137296.94796284,17.6283970632346,"1",13.5926382198684,1606048.12345775,1,-0.396711514751687,0.589564969624851,15,19,3,0,0,0
"606","4524978","5",140.703571471456,250000,"1","5","3","4",7,49,"0","1","0","1","1","54","1","2",70,"3","0","1","0",525108.5,15.5509927432217,2401,1868894.09444831,-1618894.09444831,1868894.09444832,18.0927648823058,"1",12.4292161968444,1439992.38180531,1,-0.826899989728587,0.565827851459522,5,5,39,39,1521,0
"607","4524980","1",180.915339198149,1e+06,"1","11","5","6",60,55,"1","1","1","0","1","41","2","2",84,"4","1","1","1",5e+05,17.7399710600835,3025,1901780.10793876,-901780.107938758,1901780.10793877,17.9934764830747,"0",13.8155105579643,2021036.81116799,0,-0.0800537539996406,-0.374095161825276,11,13,39,37,1369,0
"608","4524980","2",180.915339198149,5e+05,"1","11","5","6",60,47,"0","1","0","1","1","45","2","2",10,"6","0","1","1",5e+05,16.6322808569644,2209,1846603.41518175,-1346603.41518175,1846603.41518176,18.1086568317468,"1",13.1223633774043,1617646.66717874,1,-0.324678211748323,0.539058101383321,11,13,31,29,841,0
"609","4524981","1",350.442687775152,1173616.41666667,"1","11","5","6",12,50,"1","1","1","0","1","58","4","2",48,"1","0","0","1",1173616.41666667,17.9996251897194,2500,1877915.30756226,-704298.890895594,1877915.30756228,18.0815931231535,"0",13.9756004940112,1245900.73494363,0,0.0860626923838057,-0.401040856133319,11,13,34,32,1024,0
